rank,time,records,disciplineName,fullName,participantCountryCode,year,time_seconds
23,0 days 00:00:58.460000,,Men 100 Breaststroke,SHYMANOVICH Ilya,BLR,2021,58.46
24,0 days 00:00:58.470000,,Men 100 Breaststroke,KAMMINGA Arno,NED,2021,58.47
25,0 days 00:00:58.500000,,Men 100 Breaststroke,FINK Nic,USA,2021,58.5
26,0 days 00:00:58.520000,,Men 100 Breaststroke,KAMMINGA Arno,NED,2021,58.52
27,0 days 00:00:58.580000,,Men 100 Breaststroke,WILBY James,GBR,2021,58.58
28,0 days 00:00:58.620000,,Men 100 Breaststroke,ANDREW Michael,USA,2021,58.62
29,0 days 00:00:58.640000,,Men 100 Breaststroke,KAMMINGA Arno,NED,2021,58.64
30,0 days 00:00:58.670000,,Men 100 Breaststroke,ANDREW Michael,USA,2021,58.67
31,0 days 00:00:58.680000,,Men 100 Breaststroke,MARTINENGHI Nicolo,ITA,2021,58.68
31,0 days 00:00:58.680000,,Men 100 Breaststroke,SHYMANOVICH Ilya,BLR,2021,58.68
31,0 days 00:00:58.680000,,Men 100 Breaststroke,KAMMINGA Arno,NED,2021,58.68
34,0 days 00:00:58.720000,,Men 100 Breaststroke,YAN Zibei,CHN,2021,58.72
35,0 days 00:00:58.730000,,Men 100 Breaststroke,ANDREW Michael,USA,2021,58.73
36,0 days 00:00:58.740000,,Men 100 Breaststroke,WILSON Andrew,USA,2021,58.74
36,0 days 00:00:58.740000,,Men 100 Breaststroke,KAMMINGA Arno,NED,2021,58.74
38,0 days 00:00:58.750000,,Men 100 Breaststroke,YAN Zibei,CHN,2021,58.75
38,0 days 00:00:58.750000,,Men 100 Breaststroke,SHYMANOVICH Ilya,BLR,2021,58.75
40,0 days 00:00:58.760000,,Men 100 Breaststroke,WILBY James,GBR,2021,58.76
41,0 days 00:00:58.770000,,Men 100 Breaststroke,KAMMINGA Arno,NED,2021,58.77
41,0 days 00:00:58.770000,,Men 100 Breaststroke,SHYMANOVICH Ilya,BLR,2021,58.77
43,0 days 00:00:58.800000,,Men 100 Breaststroke,FINK Nic,USA,2021,58.8
43,0 days 00:00:58.800000,,Men 100 Breaststroke,WILSON Andrew,USA,2021,58.8
43,0 days 00:00:58.800000,,Men 100 Breaststroke,WILBY James,GBR,2021,58.8
46,0 days 00:00:58.820000,,Men 100 Breaststroke,ANDREW Michael,USA,2021,58.82
46,0 days 00:00:58.820000,,Men 100 Breaststroke,PEATY Adam,GBR,2021,58.82
48,0 days 00:00:58.840000,,Men 100 Breaststroke,ANDREW Michael,USA,2021,58.84
49,0 days 00:00:58.870000,,Men 100 Breaststroke,YAN Zibei,CHN,2021,58.87
49,0 days 00:00:58.870000,,Men 100 Breaststroke,PEATY Adam,GBR,2021,58.87
1,0 days 00:02:06.280000,"[0, 512]",Men 200 Breaststroke,STUBBLETY-COOK Zac,AUS,2021,126.28
2,0 days 00:02:06.380000,"[0, 2]",Men 200 Breaststroke,STUBBLETY-COOK Zac,AUS,2021,126.38
3,0 days 00:02:06.400000,"[0, 128]",Men 200 Breaststroke,SATO Shoma,JPN,2021,126.4
4,0 days 00:02:06.740000,,Men 200 Breaststroke,SATO Shoma,JPN,2021,126.74
5,0 days 00:02:06.780000,,Men 200 Breaststroke,SATO Shoma,JPN,2021,126.78
6,0 days 00:02:06.990000,,Men 200 Breaststroke,CHUPKOV Anton,RUS,2021,126.99
7,0 days 00:02:07,,Men 200 Breaststroke,STUBBLETY-COOK Zac,AUS,2021,127.0
8,0 days 00:02:07.010000,,Men 200 Breaststroke,KAMMINGA Arno,NED,2021,127.01
9,0 days 00:02:07.130000,[0],Men 200 Breaststroke,MATTSSON Matti,FIN,2021,127.13
10,0 days 00:02:07.230000,,Men 200 Breaststroke,KAMMINGA Arno,NED,2021,127.23
11,0 days 00:02:07.240000,,Men 200 Breaststroke,CHUPKOV Anton,ROC,2021,127.24
12,0 days 00:02:07.350000,,Men 200 Breaststroke,STUBBLETY-COOK Zac,AUS,2021,127.35
12,0 days 00:02:07.350000,,Men 200 Breaststroke,KAMMINGA Arno,NED,2021,127.35
14,0 days 00:02:07.370000,,Men 200 Breaststroke,KAMMINGA Arno,NED,2021,127.37
14,0 days 00:02:07.370000,,Men 200 Breaststroke,STUBBLETY-COOK Zac,AUS,2021,127.37
16,0 days 00:02:07.390000,,Men 200 Breaststroke,KAMMINGA Arno,NED,2021,127.39
17,0 days 00:02:07.480000,,Men 200 Breaststroke,KAMMINGA Arno,NED,2021,127.48
18,0 days 00:02:07.540000,,Men 200 Breaststroke,WATANABE Ippei,JPN,2021,127.54
19,0 days 00:02:07.550000,,Men 200 Breaststroke,FINK Nic,USA,2021,127.55
20,0 days 00:02:07.580000,,Men 200 Breaststroke,MURA Ryuya,JPN,2021,127.58
21,0 days 00:02:07.630000,,Men 200 Breaststroke,KAMMINGA Arno,NED,2021,127.63
22,0 days 00:02:07.660000,[0],Men 200 Breaststroke,PERSSON Erik,SWE,2021,127.66
23,0 days 00:02:07.850000,,Men 200 Breaststroke,PERSSON Erik,SWE,2021,127.85
24,0 days 00:02:07.910000,,Men 200 Breaststroke,WILBY James,GBR,2021,127.91
25,0 days 00:02:07.930000,,Men 200 Breaststroke,FINK Nic,USA,2021,127.93
26,0 days 00:02:07.940000,,Men 200 Breaststroke,CHUPKOV Anton,RUS,2021,127.94
27,0 days 00:02:07.990000,,Men 200 Breaststroke,KAMMINGA Arno,NED,2021,127.99
28,0 days 00:02:08,,Men 200 Breaststroke,FINK Nic,USA,2021,128.0
29,0 days 00:02:08.060000,,Men 200 Breaststroke,WILBY James,GBR,2021,128.06
30,0 days 00:02:08.080000,,Men 200 Breaststroke,MURA Ryuya,JPN,2021,128.08
30,0 days 00:02:08.080000,,Men 200 Breaststroke,KAMMINGA Arno,NED,2021,128.08
32,0 days 00:02:08.140000,,Men 200 Breaststroke,WATANABE Ippei,JPN,2021,128.14
32,0 days 00:02:08.140000,,Men 200 Breaststroke,KAMMINGA Arno,NED,2021,128.14
34,0 days 00:02:08.190000,,Men 200 Breaststroke,WILBY James,GBR,2021,128.19
35,0 days 00:02:08.220000,[0],Men 200 Breaststroke,MATTSSON Matti,FIN,2021,128.22
36,0 days 00:02:08.250000,,Men 200 Breaststroke,SATO Shoma,JPN,2021,128.25
37,0 days 00:02:08.260000,,Men 200 Breaststroke,MATTSSON Matti,FIN,2021,128.26
38,0 days 00:02:08.270000,,Men 200 Breaststroke,MURA Ryuya,JPN,2021,128.27
39,0 days 00:02:08.280000,,Men 200 Breaststroke,STUBBLETY-COOK Zac,AUS,2021,128.28
40,0 days 00:02:08.300000,,Men 200 Breaststroke,WATANABE Ippei,JPN,2021,128.3
41,0 days 00:02:08.310000,,Men 200 Breaststroke,KAMMINGA Arno,NED,2021,128.31
41,0 days 00:02:08.310000,,Men 200 Breaststroke,CHUPKOV Anton,RUS,2021,128.31
43,0 days 00:02:08.320000,,Men 200 Breaststroke,WILSON Andrew,USA,2021,128.32
43,0 days 00:02:08.320000,,Men 200 Breaststroke,SATO Shoma,JPN,2021,128.32
45,0 days 00:02:08.420000,,Men 200 Breaststroke,MURA Ryuya,JPN,2021,128.42
45,0 days 00:02:08.420000,,Men 200 Breaststroke,KAMMINGA Arno,NED,2021,128.42
45,0 days 00:02:08.420000,,Men 200 Breaststroke,BALANDIN Dmitriy,KAZ,2021,128.42
48,0 days 00:02:08.430000,,Men 200 Breaststroke,MATTSSON Matti,FIN,2021,128.43
49,0 days 00:02:08.440000,,Men 200 Breaststroke,MATTSSON Matti,FIN,2021,128.44
50,0 days 00:02:08.460000,,Men 200 Breaststroke,SATO Shoma,JPN,2021,128.46
1,0 days 00:00:49.450000,"[0, 1]",Men 100 Butterfly,DRESSEL Caeleb,USA,2021,49.45
2,0 days 00:00:49.680000,"[0, 256]",Men 100 Butterfly,MILAK Kristof,HUN,2021,49.68
3,0 days 00:00:49.710000,"[0, 2]",Men 100 Butterfly,DRESSEL Caeleb,USA,2021,49.71
4,0 days 00:00:49.760000,,Men 100 Butterfly,DRESSEL Caeleb,USA,2021,49.76
5,0 days 00:00:49.870000,,Men 100 Butterfly,DRESSEL Caeleb,USA,2021,49.87
6,0 days 00:00:50.170000,,Men 100 Butterfly,DRESSEL Caeleb,USA,2021,50.17
7,0 days 00:00:50.180000,[0],Men 100 Butterfly,MILAK Kristof,HUN,2021,50.18
8,0 days 00:00:50.310000,"[0, 2]",Men 100 Butterfly,MILAK Kristof,HUN,2021,50.31
9,0 days 00:00:50.390000,"[0, 262144]",Men 100 Butterfly,DRESSEL Caeleb,USA,2021,50.39
10,0 days 00:00:50.450000,"[0, 512]",Men 100 Butterfly,TEMPLE Matthew,AUS,2021,50.45
11,0 days 00:00:50.470000,[0],Men 100 Butterfly,MILAK Kristof,HUN,2021,50.47
12,0 days 00:00:50.620000,,Men 100 Butterfly,MILAK Kristof,HUN,2021,50.62
12,0 days 00:00:50.620000,,Men 100 Butterfly,MILAK Kristof,HUN,2021,50.62
14,0 days 00:00:50.640000,,Men 100 Butterfly,MILAK Kristof,HUN,2021,50.64
15,0 days 00:00:50.740000,[0],Men 100 Butterfly,PONTI Noe,SUI,2021,50.74
16,0 days 00:00:50.760000,[0],Men 100 Butterfly,PONTI Noe,SUI,2021,50.76
17,0 days 00:00:50.800000,,Men 100 Butterfly,ANDREW Michael,USA,2021,50.8
18,0 days 00:00:50.870000,,Men 100 Butterfly,METELLA Mehdy,FRA,2021,50.87
19,0 days 00:00:50.880000,,Men 100 Butterfly,MINAKOV Andrei,ROC,2021,50.88
20,0 days 00:00:50.890000,,Men 100 Butterfly,MILAK Kristof,HUN,2021,50.89
21,0 days 00:00:50.920000,[0],Men 100 Butterfly,MAJERSKI Jakub,POL,2021,50.92
21,0 days 00:00:50.920000,,Men 100 Butterfly,TEMPLE Matthew,AUS,2021,50.92
23,0 days 00:00:50.930000,[0],Men 100 Butterfly,MILADINOV Josif,BUL,2021,50.93
24,0 days 00:00:50.950000,,Men 100 Butterfly,MILAK Kristof,HUN,2021,50.95
25,0 days 00:00:50.960000,,Men 100 Butterfly,GUY James,GBR,2021,50.96
26,0 days 00:00:50.970000,[0],Men 100 Butterfly,MAJERSKI Jakub,POL,2021,50.97
27,0 days 00:00:50.990000,,Men 100 Butterfly,GUY James,GBR,2021,50.99
28,0 days 00:00:51,,Men 100 Butterfly,MINAKOV Andrei,ROC,2021,51.0
28,0 days 00:00:51,[0],Men 100 Butterfly,KAWAMOTO Takeshi,JPN,2021,51.0
30,0 days 00:00:51.030000,,Men 100 Butterfly,MIZUNUMA Naoki,JPN,2021,51.03
31,0 days 00:00:51.060000,,Men 100 Butterfly,MILADINOV Josif,BUL,2021,51.06
32,0 days 00:00:51.070000,,Men 100 Butterfly,MIZUNUMA Naoki,JPN,2021,51.07
32,0 days 00:00:51.070000,,Men 100 Butterfly,MILAK Kristof,HUN,2021,51.07
34,0 days 00:00:51.090000,[0],Men 100 Butterfly,MARTINEZ Luis Carlos,GUA,2021,51.09
35,0 days 00:00:51.100000,,Men 100 Butterfly,MIZUNUMA Naoki,JPN,2021,51.1
35,0 days 00:00:51.100000,,Men 100 Butterfly,MILADINOV Josif,BUL,2021,51.1
37,0 days 00:00:51.110000,,Men 100 Butterfly,MINAKOV Andrei,ROC,2021,51.11
37,0 days 00:00:51.110000,,Men 100 Butterfly,MAJERSKI Jakub,POL,2021,51.11
39,0 days 00:00:51.120000,,Men 100 Butterfly,TEMPLE Matthew,AUS,2021,51.12
40,0 days 00:00:51.130000,,Men 100 Butterfly,TANAKA Daiki,JPN,2021,51.13
41,0 days 00:00:51.150000,,Men 100 Butterfly,DRESSEL Caeleb,USA,2021,51.15
42,0 days 00:00:51.160000,,Men 100 Butterfly,GUY James,GBR,2021,51.16
43,0 days 00:00:51.170000,,Men 100 Butterfly,MIZUNUMA Naoki,JPN,2021,51.17
43,0 days 00:00:51.170000,,Men 100 Butterfly,MINAKOV Andrei,RUS,2021,51.17
45,0 days 00:00:51.180000,,Men 100 Butterfly,METELLA Mehdy,FRA,2021,51.18
45,0 days 00:00:51.180000,,Men 100 Butterfly,MAJERSKI Jakub,POL,2021,51.18
47,0 days 00:00:51.190000,,Men 100 Butterfly,SHIELDS Tom,USA,2021,51.19
48,0 days 00:00:51.200000,,Men 100 Butterfly,SHIELDS Tom,USA,2021,51.2
49,0 days 00:00:51.240000,,Men 100 Butterfly,MAJERSKI Jakub,POL,2021,51.24
49,0 days 00:00:51.240000,,Men 100 Butterfly,PONTI Noe,SUI,2021,51.24
1,0 days 00:01:51.100000,,Men 200 Butterfly,MILAK Kristof,HUN,2021,111.1
2,0 days 00:01:51.250000,"[0, 2]",Men 200 Butterfly,MILAK Kristof,HUN,2021,111.25
3,0 days 00:01:51.400000,,Men 200 Butterfly,MILAK Kristof,HUN,2021,111.4
4,0 days 00:01:52.220000,,Men 200 Butterfly,MILAK Kristof,HUN,2021,112.22
5,0 days 00:01:52.500000,,Men 200 Butterfly,MILAK Kristof,HUN,2021,112.5
6,0 days 00:01:53.180000,,Men 200 Butterfly,MILAK Kristof,HUN,2021,113.18
7,0 days 00:01:53.580000,,Men 200 Butterfly,MILAK Kristof,HUN,2021,113.58
8,0 days 00:01:53.730000,,Men 200 Butterfly,HONDA Tomoru,JPN,2021,113.73
9,0 days 00:01:54.280000,[0],Men 200 Butterfly,BURDISSO Federico,ITA,2021,114.28
10,0 days 00:01:54.370000,,Men 200 Butterfly,KENDERESI Tamas,HUN,2021,114.37
11,0 days 00:01:54.380000,,Men 200 Butterfly,MILAK Kristof,HUN,2021,114.38
12,0 days 00:01:54.410000,,Men 200 Butterfly,BURDISSO Federico,ITA,2021,114.41
13,0 days 00:01:54.430000,,Men 200 Butterfly,KENDERESI Tamas,HUN,2021,114.43
14,0 days 00:01:54.440000,[0],Men 200 Butterfly,WANG Kuan-Hung,TPE,2021,114.44
15,0 days 00:01:54.450000,,Men 200 Butterfly,HONDA Tomoru,JPN,2021,114.45
15,0 days 00:01:54.450000,,Men 200 Butterfly,BURDISSO Federico,ITA,2021,114.45
17,0 days 00:01:54.500000,[0],Men 200 Butterfly,IVANOV Antani,BUL,2021,114.5
18,0 days 00:01:54.520000,,Men 200 Butterfly,KENDERESI Tamas,HUN,2021,114.52
19,0 days 00:01:54.550000,,Men 200 Butterfly,TANAKA Daiki,JPN,2021,114.55
20,0 days 00:01:54.590000,,Men 200 Butterfly,HONDA Tomoru,JPN,2021,114.59
21,0 days 00:01:54.610000,,Men 200 Butterfly,CHEN Juner,CHN,2021,114.61
22,0 days 00:01:54.720000,,Men 200 Butterfly,MILAK Kristof,HUN,2021,114.72
22,0 days 00:01:54.720000,[0],Men 200 Butterfly,IVANOV Antani,BUL,2021,114.72
24,0 days 00:01:54.770000,,Men 200 Butterfly,WANG Kuan-Hung,TPE,2021,114.77
25,0 days 00:01:54.830000,,Men 200 Butterfly,DE DEUS Leonardo,BRA,2021,114.83
26,0 days 00:01:54.880000,,Men 200 Butterfly,HONDA Tomoru,JPN,2021,114.88
27,0 days 00:01:54.920000,,Men 200 Butterfly,HARTING Zach,USA,2021,114.92
28,0 days 00:01:54.930000,,Men 200 Butterfly,LE CLOS Chad,RSA,2021,114.93
28,0 days 00:01:54.930000,,Men 200 Butterfly,HONDA Tomoru,JPN,2021,114.93
30,0 days 00:01:54.970000,,Men 200 Butterfly,DE DEUS Leonardo,BRA,2021,114.97
31,0 days 00:01:55.030000,,Men 200 Butterfly,BURDISSO Federico,ITA,2021,115.03
32,0 days 00:01:55.040000,[0],Men 200 Butterfly,THOMASBERGER David,GER,2021,115.04
33,0 days 00:01:55.050000,[0],Men 200 Butterfly,PONTI Noe,SUI,2021,115.05
34,0 days 00:01:55.060000,,Men 200 Butterfly,LE CLOS Chad,RSA,2021,115.06
34,0 days 00:01:55.060000,,Men 200 Butterfly,HARTING Zach,USA,2021,115.06
36,0 days 00:01:55.100000,,Men 200 Butterfly,HONDA Tomoru,JPN,2021,115.1
37,0 days 00:01:55.110000,,Men 200 Butterfly,BURDISSO Federico,ITA,2021,115.11
38,0 days 00:01:55.140000,,Men 200 Butterfly,BURDISSO Federico,ITA,2021,115.14
39,0 days 00:01:55.170000,,Men 200 Butterfly,KENDERESI Tamas,HUN,2021,115.17
40,0 days 00:01:55.180000,,Men 200 Butterfly,KENDERESI Tamas,HUN,2021,115.18
40,0 days 00:01:55.180000,,Men 200 Butterfly,PONTI Noe,SUI,2021,115.18
42,0 days 00:01:55.190000,,Men 200 Butterfly,DE DEUS Leonardo,BRA,2021,115.19
43,0 days 00:01:55.200000,,Men 200 Butterfly,GUY James,GBR,2021,115.2
43,0 days 00:01:55.200000,,Men 200 Butterfly,SETO Daiya,JPN,2021,115.2
45,0 days 00:01:55.210000,,Men 200 Butterfly,URLANDO Luca,USA,2021,115.21
45,0 days 00:01:55.210000,,Men 200 Butterfly,HARTING Zach,USA,2021,115.21
47,0 days 00:01:55.250000,,Men 200 Butterfly,TEMPLE Matthew,AUS,2021,115.25
48,0 days 00:01:55.260000,,Men 200 Butterfly,SETO Daiya,JPN,2021,115.26
49,0 days 00:01:55.280000,,Men 200 Butterfly,BENTZ Gunnar,USA,2021,115.28
50,0 days 00:01:55.290000,,Men 200 Butterfly,CHMIELEWSKI Krzysztof,POL,2021,115.29
1,0 days 00:00:23.910000,,Women 50 Freestyle,SJOESTROEM Sarah,SWE,2022,23.91
2,0 days 00:00:23.980000,,Women 50 Freestyle,SJOESTROEM Sarah,SWE,2022,23.98
3,0 days 00:00:23.990000,,Women 50 Freestyle,MCKEON Emma,AUS,2022,23.99
4,0 days 00:00:24.060000,,Women 50 Freestyle,SJOESTROEM Sarah,SWE,2022,24.06
5,0 days 00:00:24.080000,,Women 50 Freestyle,SJOESTROEM Sarah,SWE,2022,24.08
6,0 days 00:00:24.110000,,Women 50 Freestyle,WASICK Katarzyna,POL,2022,24.11
6,0 days 00:00:24.110000,,Women 50 Freestyle,SJOESTROEM Sarah,SWE,2022,24.11
6,0 days 00:00:24.110000,,Women 50 Freestyle,SJOESTROEM Sarah,SWE,2022,24.11
9,0 days 00:00:24.140000,,Women 50 Freestyle,JACK Shayna,AUS,2022,24.14
10,0 days 00:00:24.150000,,Women 50 Freestyle,SJOESTROEM Sarah,SWE,2022,24.15
11,0 days 00:00:24.170000,,Women 50 Freestyle,WASICK Katarzyna,POL,2022,24.17
12,0 days 00:00:24.180000,,Women 50 Freestyle,WASICK Katarzyna,POL,2022,24.18
13,0 days 00:00:24.200000,,Women 50 Freestyle,WASICK Katarzyna,POL,2022,24.2
14,0 days 00:00:24.230000,,Women 50 Freestyle,JACK Shayna,AUS,2022,24.23
15,0 days 00:00:24.270000,,Women 50 Freestyle,SJOESTROEM Sarah,SWE,2022,24.27
16,0 days 00:00:24.280000,,Women 50 Freestyle,SJOESTROEM Sarah,SWE,2022,24.28
17,0 days 00:00:24.310000,,Women 50 Freestyle,JACK Shayna,AUS,2022,24.31
17,0 days 00:00:24.310000,,Women 50 Freestyle,SJOESTROEM Sarah,SWE,2022,24.31
19,0 days 00:00:24.320000,,Women 50 Freestyle,HARRIS Meg,AUS,2022,24.32
20,0 days 00:00:24.330000,,Women 50 Freestyle,JACK Shayna,AUS,2022,24.33
20,0 days 00:00:24.330000,,Women 50 Freestyle,SJOESTROEM Sarah,SWE,2022,24.33
20,0 days 00:00:24.330000,,Women 50 Freestyle,SJOESTROEM Sarah,SWE,2022,24.33
23,0 days 00:00:24.360000,,Women 50 Freestyle,WASICK Katarzyna,POL,2022,24.36
23,0 days 00:00:24.360000,,Women 50 Freestyle,JACK Shayna,AUS,2022,24.36
25,0 days 00:00:24.380000,,Women 50 Freestyle,HARRIS Meg,AUS,2022,24.38
25,0 days 00:00:24.380000,,Women 50 Freestyle,BROWN Erika,USA,2022,24.38
27,0 days 00:00:24.390000,,Women 50 Freestyle,HARRIS Meg,AUS,2022,24.39
28,0 days 00:00:24.400000,,Women 50 Freestyle,SJOESTROEM Sarah,SWE,2022,24.4
29,0 days 00:00:24.410000,,Women 50 Freestyle,HARRIS Meg,AUS,2022,24.41
30,0 days 00:00:24.420000,,Women 50 Freestyle,JACK Shayna,AUS,2022,24.42
31,0 days 00:00:24.430000,,Women 50 Freestyle,SJOESTROEM Sarah,SWE,2022,24.43
31,0 days 00:00:24.430000,,Women 50 Freestyle,CURZAN Claire,USA,2022,24.43
33,0 days 00:00:24.440000,,Women 50 Freestyle,HARRIS Meg,AUS,2022,24.44
34,0 days 00:00:24.450000,,Women 50 Freestyle,WASICK Katarzyna,POL,2022,24.45
35,0 days 00:00:24.460000,,Women 50 Freestyle,SJOESTROEM Sarah,SWE,2022,24.46
36,0 days 00:00:24.470000,,Women 50 Freestyle,WALSH Gretchen,USA,2022,24.47
37,0 days 00:00:24.480000,,Women 50 Freestyle,JACK Shayna,AUS,2022,24.48
37,0 days 00:00:24.480000,,Women 50 Freestyle,BROWN Erika,USA,2022,24.48
39,0 days 00:00:24.500000,,Women 50 Freestyle,SJOESTROEM Sarah,SWE,2022,24.5
39,0 days 00:00:24.500000,,Women 50 Freestyle,HARRIS Meg,AUS,2022,24.5
39,0 days 00:00:24.500000,,Women 50 Freestyle,HUSKE Torri,USA,2022,24.5
42,0 days 00:00:24.510000,,Women 50 Freestyle,MCKEON Emma,AUS,2022,24.51
43,0 days 00:00:24.520000,,Women 50 Freestyle,MCKEON Emma,AUS,2022,24.52
43,0 days 00:00:24.520000,,Women 50 Freestyle,O'CALLAGHAN Mollie,AUS,2022,24.52
43,0 days 00:00:24.520000,,Women 50 Freestyle,BROWN Erika,USA,2022,24.52
46,0 days 00:00:24.530000,,Women 50 Freestyle,WALSH Gretchen,USA,2022,24.53
46,0 days 00:00:24.530000,,Women 50 Freestyle,JACK Shayna,AUS,2022,24.53
48,0 days 00:00:24.550000,,Women 50 Freestyle,CURZAN Claire,USA,2022,24.55
48,0 days 00:00:24.550000,,Women 50 Freestyle,SJOESTROEM Sarah,SWE,2022,24.55
50,0 days 00:00:24.560000,,Women 50 Freestyle,WASICK Katarzyna,POL,2022,24.56
1,0 days 00:00:52.490000,,Women 100 Freestyle,O'CALLAGHAN Mollie,AUS,2022,52.49
2,0 days 00:00:52.600000,,Women 100 Freestyle,JACK Shayna,AUS,2022,52.6
3,0 days 00:00:52.630000,,Women 100 Freestyle,O'CALLAGHAN Mollie,AUS,2022,52.63
4,0 days 00:00:52.670000,,Women 100 Freestyle,O'CALLAGHAN Mollie,AUS,2022,52.67
5,0 days 00:00:52.700000,,Women 100 Freestyle,O'CALLAGHAN Mollie,AUS,2022,52.7
6,0 days 00:00:52.800000,,Women 100 Freestyle,SJOESTROEM Sarah,SWE,2022,52.8
7,0 days 00:00:52.830000,,Women 100 Freestyle,O'CALLAGHAN Mollie,AUS,2022,52.83
8,0 days 00:00:52.850000,,Women 100 Freestyle,O'CALLAGHAN Mollie,AUS,2022,52.85
9,0 days 00:00:52.880000,,Women 100 Freestyle,JACK Shayna,AUS,2022,52.88
10,0 days 00:00:52.920000,,Women 100 Freestyle,HUSKE Torri,USA,2022,52.92
11,0 days 00:00:52.940000,,Women 100 Freestyle,MCKEON Emma,AUS,2022,52.94
12,0 days 00:00:52.960000,,Women 100 Freestyle,HUSKE Torri,USA,2022,52.96
13,0 days 00:00:52.980000,,Women 100 Freestyle,OLEKSIAK Penny,CAN,2022,52.98
14,0 days 00:00:52.990000,,Women 100 Freestyle,WILSON Madison,AUS,2022,52.99
15,0 days 00:00:53.020000,,Women 100 Freestyle,SJOESTROEM Sarah,SWE,2022,53.02
16,0 days 00:00:53.040000,,Women 100 Freestyle,HUSKE Torri,USA,2022,53.04
17,0 days 00:00:53.050000,,Women 100 Freestyle,SJOESTROEM Sarah,SWE,2022,53.05
18,0 days 00:00:53.090000,,Women 100 Freestyle,HARRIS Meg,AUS,2022,53.09
19,0 days 00:00:53.120000,,Women 100 Freestyle,SJOESTROEM Sarah,SWE,2022,53.12
19,0 days 00:00:53.120000,,Women 100 Freestyle,MCKEON Emma,AUS,2022,53.12
21,0 days 00:00:53.130000,,Women 100 Freestyle,JACK Shayna,AUS,2022,53.13
22,0 days 00:00:53.150000,,Women 100 Freestyle,SJOESTROEM Sarah,SWE,2022,53.15
23,0 days 00:00:53.180000,,Women 100 Freestyle,OLEKSIAK Penny,CAN,2022,53.18
24,0 days 00:00:53.190000,,Women 100 Freestyle,WILSON Madison,AUS,2022,53.19
25,0 days 00:00:53.220000,,Women 100 Freestyle,WILSON Madison,AUS,2022,53.22
26,0 days 00:00:53.240000,,Women 100 Freestyle,STEENBERGEN Marrit,NED,2022,53.24
27,0 days 00:00:53.270000,,Women 100 Freestyle,JACK Shayna,AUS,2022,53.27
27,0 days 00:00:53.270000,,Women 100 Freestyle,HARRIS Meg,AUS,2022,53.27
29,0 days 00:00:53.280000,,Women 100 Freestyle,PORTELLO Audrey,CLB,2022,53.28
30,0 days 00:00:53.330000,,Women 100 Freestyle,O'CALLAGHAN Mollie,AUS,2022,53.33
31,0 days 00:00:53.350000,,Women 100 Freestyle,HUSKE Torri,USA,2022,53.35
32,0 days 00:00:53.360000,,Women 100 Freestyle,CHENG Yujie,CHN,2022,53.36
33,0 days 00:00:53.410000,,Women 100 Freestyle,STEENBERGEN Marrit,NED,2022,53.41
34,0 days 00:00:53.430000,,Women 100 Freestyle,JACK Shayna,AUS,2022,53.43
35,0 days 00:00:53.450000,,Women 100 Freestyle,SANCHEZ Kayla,CAN,2022,53.45
35,0 days 00:00:53.450000,,Women 100 Freestyle,HOPKIN Anna,GBR,2022,53.45
37,0 days 00:00:53.490000,,Women 100 Freestyle,O'CALLAGHAN Mollie,AUS,2022,53.49
38,0 days 00:00:53.510000,,Women 100 Freestyle,SANCHEZ Kayla,CAN,2022,53.51
39,0 days 00:00:53.520000,,Women 100 Freestyle,WILSON Madison,AUS,2022,53.52
40,0 days 00:00:53.530000,,Women 100 Freestyle,HINDS Natalie,USA,2022,53.53
41,0 days 00:00:53.560000,,Women 100 Freestyle,BONNET Charlotte,FRA,2022,53.56
42,0 days 00:00:53.570000,,Women 100 Freestyle,HOPKIN Anna,GBR,2022,53.57
43,0 days 00:00:53.580000,,Women 100 Freestyle,CHENG Yujie,CHN,2022,53.58
43,0 days 00:00:53.580000,,Women 100 Freestyle,CURZAN Claire,USA,2022,53.58
45,0 days 00:00:53.590000,,Women 100 Freestyle,SANCHEZ Kayla,CAN,2022,53.59
45,0 days 00:00:53.590000,,Women 100 Freestyle,BROWN Erika,USA,2022,53.59
47,0 days 00:00:53.600000,,Women 100 Freestyle,WATTEL Marie,FRA,2022,53.6
48,0 days 00:00:53.610000,,Women 100 Freestyle,STEENBERGEN Marrit,NED,2022,53.61
48,0 days 00:00:53.610000,,Women 100 Freestyle,SANCHEZ Kayla,CAN,2022,53.61
50,0 days 00:00:53.620000,,Women 100 Freestyle,BONNET Charlotte,FRA,2022,53.62
1,0 days 00:01:53.310000,,Women 200 Freestyle,TITMUS Ariarne,AUS,2022,113.31
2,0 days 00:01:53.480000,,Women 200 Freestyle,WATSON Chesney,CLB,2022,113.48
3,0 days 00:01:53.890000,"[0, 16]",Women 200 Freestyle,TITMUS Ariarne,AUS,2022,113.89
4,0 days 00:01:54.010000,,Women 200 Freestyle,O'CALLAGHAN Mollie,AUS,2022,114.01
5,0 days 00:01:54.500000,,Women 200 Freestyle,LEDECKY Katie,USA,2022,114.5
6,0 days 00:01:54.660000,,Women 200 Freestyle,TITMUS Ariarne,AUS,2022,114.66
7,0 days 00:01:54.790000,"[0, 4]",Women 200 Freestyle,MCINTOSH Summer,CAN,2022,114.79
8,0 days 00:01:54.920000,,Women 200 Freestyle,YANG Junxuan,CHN,2022,114.92
